name	target_name	reverse_score	score	presence_ratio	matched_peaks_count
2,4-Di-tert-butyl-6-(5-chloro-2H-benzotriazol-2-yl)phenol	Pyraclostrobin	0.0198540236108606	0.00508657954653161	0.0625	1
2,4-Di-tert-butyl-6-(5-chloro-2H-benzotriazol-2-yl)phenol	Hexaconazole	0.00969555017007474	0.00248398955063676	0.0128205128205128	1
Cyazofamid	Cyazofamid	0.0458608413824598	0.0419780423447848	0.0307692307692308	2
Cyazofamid	Ethiprole	0.00132125172379224	0.000290999478040844	0.00373134328358209	1
Fipronil	Fipronil	0.440200255305761	0.343383411200838	0.0338983050847458	2
Fipronil	Ethiprole	0.12784684382888	0.0997284413538758	0.00746268656716418	2
4,4'-Dichlorodiphenyldichloroethane	2,4'-Dichlorodiphenyldichloroethane	0.230921236715728	0.0961001326786564	0.0222222222222222	1
4,4'-Dichlorodiphenyldichloroethane	2,4'-Dichlorodiphenyltrichloroethane	0.20319708053482	0.0845624537484642	0.0151515151515152	1
4,4'-Dichlorodiphenyldichloroethane	2,4-D butyl ester	0.021848082528357	0.00619360784345222	0.0140845070422535	1
2,2',3,5'-Tetrachlorobiphenyl	2,3',4,4',5-Pentachlorobiphenyl	0.00373115287692319	0.00166095624360488	0.0172413793103448	1
2,2',3,5'-Tetrachlorobiphenyl	2,2',5,5'-Tetrachlorobiphenyl	0.27425272704877	0.27425272704877	0.0428571428571429	3
2,2',3,5'-Tetrachlorobiphenyl	2,3',4,6-Tetrachlorobiphenyl	0.398511903584579	0.398511903584579	0.0491803278688525	3
2,2',3,5'-Tetrachlorobiphenyl	2,3',5',6-Tetrachlorobiphenyl	0.39663070307781	0.39663070307781	0.0588235294117647	3
2,2',3,5'-Tetrachlorobiphenyl	Endrin aldehyde	0.00399505825179253	0.00399505825179253	0.010752688172043	3
2,2',3,5'-Tetrachlorobiphenyl	2,2',3,5'-Tetrachlorobiphenyl	0.257718357341456	0.257718357341456	0.037037037037037	3
2,2',3,5'-Tetrachlorobiphenyl	Bromuconazole_isomer1	0.00875449654075175	0.00184696218544842	0.0263157894736842	1
2,2',3,5'-Tetrachlorobiphenyl	Bromuconazole_isomer2	0.00737207576399503	0.00155530876058698	0.024390243902439	1
Carbetamide	Drometrizole	0.0299920437176776	0.0150175024055613	0.0344827586206897	1
Carbetamide	Carbetamide	0.0118285769851824	0.00351745199486911	0.0625	1
2,3,3',4',6-Pentachlorobiphenyl	2,2',4,5,5'-Pentachlorobiphenyl	0.277760330635432	0.277760330635432	0.037037037037037	3
2,3,3',4',6-Pentachlorobiphenyl	2,3',4,4',5-Pentachlorobiphenyl	0.421031770836459	0.421031770836459	0.0517241379310345	3
2,3,3',4',6-Pentachlorobiphenyl	2,2',3,4',5-Pentachlorobiphenyl	0.23354300782779	0.23354300782779	0.0337078651685393	3
2,3,3',4',6-Pentachlorobiphenyl	2,3,3',4,5-Pentachlorobiphenyl	0.399739996308636	0.399739996308636	0.0517241379310345	3
