query	reference	CosineHungarian_0.01_0.0_1.0_scores	CosineHungarian_0.01_0.0_1.0_matches
7,12-Dimethylbenz[a]anthracene	Acenaphthylene	0.012410815076116778	5
1-Methylphenanthrene	Acenaphthylene	0.008767527128523545	5
1,4-Chrysenequinone	Acenaphthylene	0.00405419953719495	3
Triadimenol	Acenaphthylene	0.004150356281899529	1
Kresoxim-methyl	Acenaphthylene	0.02769217611950774	1
Enzacamene	Acenaphthylene	0.023921143813732903	3
Isomethyl-alpha-ionone	Acenaphthylene	0.017912791529281432	3
delta-Iraldeine	Acenaphthylene	0.01961424520381834	4
Retene	Acenaphthylene	0.006073636691974955	3
Limonene	Acenaphthylene	0.0018986328184645012	1
17-alpha-Ethynylestradiol	Acenaphthylene	0.003631091447890846	1
Estrone	Acenaphthylene	0.002716380081763769	1
Testosterone	Acenaphthylene	0.004375605235072248	1
Progesterone	Acenaphthylene	0.007714990538681421	2
17-beta-Estradiol	Acenaphthylene	0.0021700871539816775	1
Buprofezin	Acenaphthylene	0.01024373209039658	1
Methoprotryne	Acenaphthylene	0.001262993207257776	1
Terbutryn	Acenaphthylene	0.0012110658619264737	1
Aldrin	Acenaphthylene	0.02330639737459615	1
1,2-Benzanthraquinone	Acenaphthene	0.01061745914484629	3
Mepronil	Acenaphthene	0.00608330418535607	1
2,4,4'-Trichlorobiphenyl	Acenaphthene	0.0025153728097347685	2
2,2',5-Trichlorobiphenyl	Acenaphthene	0.0012695564719325439	1
Ethiofencarb	Acenaphthene	0.003943999993588938	1
Fenoxycarb	Acenaphthene	0.014927013284571643	2
Myclobutanil	Acenaphthene	0.007472340641777124	2
Siduron	Acenaphthene	0.006525591801834729	1
2-Chlorobiphenyl	Acenaphthene	0.27818151064501107	6
Monolinuron	Acenaphthene	0.0035278493800852844	1
Diethofencarb	Acenaphthene	0.01339023372345354	1
4-Methoxybenzyl alcohol	Acenaphthene	0.002362621831395682	1
Pyriproxyfen	Acenaphthene	0.010381433531061149	1
Trifloxystrobin	Acenaphthene	0.011331509327487098	1
Fenoxaprop-ethyl	Acenaphthene	0.0543642686613902	2
Flutolanil	Acenaphthene	0.004939094138083154	1
Benzophenone	Acenaphthene	0.02244729205693188	3
Dioxacarb	Acenaphthene	0.006634800138873296	1
Benzyl benzoate	Acenaphthene	0.0027683837884401106	1
Bitertanol	Acenaphthene	0.4074489051385323	3
Metobromuron	Acenaphthene	0.013118262489845666	1
4-Methylbenzophenone	Acenaphthene	0.0026279217375063907	1
para-Terphenyl	Acenaphthene	0.07624249809615179	4
2,3-Dichlorobiphenyl	Acenaphthene	0.07164435219792854	2
Methiocarb	Acenaphthene	0.02259351100565738	1
Pyrimethanil	Acenaphthene	0.0009162550216352592	1
Cinnamyl alcohol	Acenaphthene	0.0067315134123183155	1
Fenazaquin	Acenaphthene	0.011749392166908635	1
cis-Fenvalerate	Acenaphthene	0.005651362765922569	1
trans-Fenvalerate	Acenaphthene	0.006266861696414658	1
lambda-Cyhalothrin	Acenaphthene	0.006636451841631892	1
2,3-Benzofluorene	Acenaphthene	0.011135337842609519	4
Traseolide	Acenaphthene	0.005030999963428099	1
Phantolide	Acenaphthene	0.00781638423869322	2
Phosmet	Acenaphthene	0.010996241726015238	2
1,5-Dimethylnaphthalene	Acenaphthene	0.08183500302629457	6
Carbaryl	Acenaphthene	0.0013016420914586395	1
Acenaphthene	Acenaphthene	0.670757312881548	9
2,6-Dimethylnaphthalene	Acenaphthene	0.03033539383488998	5
2-Methylnaphthalene	Acenaphthene	0.011482296024159991	4
1,2-Dimethylnaphthalene	Acenaphthene	0.09173942813324731	5
1-Methylnaphthalene	Acenaphthene	0.007764605373257571	4
1-Nitronaphthalene	Acenaphthene	0.003426152738336185	3
1,3-Dimethylnaphthalene	Acenaphthene	0.050631737047944374	5
1,8-Dimethylnaphthalene	Acenaphthene	0.019241115332927414	5
1,4-Dimethylnaphthalene	Acenaphthene	0.027493303658266254	5
Methomyl	Acenaphthene	0.0006047497740550439	1
Triphenyl phosphate	Acenaphthene	0.003060276267594209	1
7,12-Dimethylbenz[a]anthracene	Acenaphthene	0.008366133901949369	4
1-Methylphenanthrene	Acenaphthene	0.010948593867023737	5
1,4-Chrysenequinone	Acenaphthene	0.0033013003922234725	3
Triadimenol	Acenaphthene	0.008742857841875845	1
Enzacamene	Acenaphthene	0.0022135543482426356	1
Isomethyl-alpha-ionone	Acenaphthene	0.007810814214249856	1
delta-Iraldeine	Acenaphthene	0.006528470850314043	1
Retene	Acenaphthene	0.0038786719790913715	2
Estrone	Acenaphthene	0.0057221412539780695	1
Metribuzin	Acenaphthene	0.003013033685954111	1
Methoprotryne	Acenaphthene	0.0007231517960450117	1
Terbutryn	Acenaphthene	0.0006934197651643634	1
1,2-Benzanthraquinone	Fluoranthene	0.0010875817326301957	1
Tebuthiuron	Fluoranthene	0.0027818365111775332	1
2,4,4'-Trichlorobiphenyl	Fluoranthene	0.0010263576689920717	1
2,2',5-Trichlorobiphenyl	Fluoranthene	0.0008038527355596175	1
Ethiofencarb	Fluoranthene	0.0024972462856006246	1
Myclobutanil	Fluoranthene	0.0012029911801902458	1
2-Chlorobiphenyl	Fluoranthene	0.002959988036613767	2
Fenoxaprop-ethyl	Fluoranthene	0.0023712810564509973	1
Benzophenone	Fluoranthene	0.0005445690419443927	1
Dioxacarb	Fluoranthene	0.0010114976599652978	1
2,4',5-Trichlorobiphenyl	Fluoranthene	0.0009500236694109063	1
Azoxystrobin	Fluoranthene	0.004044813626863382	1
para-Terphenyl	Fluoranthene	0.009522221511517062	4
2,3-Dichlorobiphenyl	Fluoranthene	0.003778809585765095	1
Pyrimethanil	Fluoranthene	0.0005801507234180518	1
Fludioxonil	Fluoranthene	0.0022102369934813857	1
Thiofanox	Fluoranthene	0.021438996337574304	2
2,3-Benzofluorene	Fluoranthene	0.004798425196363773	2
Phantolide	Fluoranthene	0.001174826614462276	1
Phosmet	Fluoranthene	0.0009303103110445106	1
1,5-Dimethylnaphthalene	Fluoranthene	0.005908365775036127	3
Carbaryl	Fluoranthene	0.143299976365474	4
Acenaphthene	Fluoranthene	0.003066147325129292	2
2,6-Dimethylnaphthalene	Fluoranthene	0.00337010562837081	2
